u_eigen,i_eigen,b_eigen,ndcg,recall,precision
60,200,250,0.0629292075347716,0.08871196436575265,0.025974613168999933
60,200,225,0.06288257422199812,0.08863732471547008,0.025959541831334993
85,200,50,0.06280529875952032,0.08872374549964003,0.025982986134369338
60,200,200,0.06276234321114632,0.08853415546503215,0.02591432781834015
35,200,300,0.06267276346916861,0.08848226360439315,0.025882510549936368
60,200,175,0.06266264839904961,0.08846361558862166,0.02588418514301025
60,200,150,0.06259507711324058,0.08832898989206475,0.025870788398419182
35,200,275,0.06255952549189724,0.08828673502537056,0.025840645723089285
10,200,300,0.06255207728941173,0.08832546673372117,0.025827248978498224
60,200,125,0.06255102532840187,0.08826513147615714,0.025850693281532576
60,200,100,0.06250653746224173,0.08821102495783864,0.025840645723089292
35,200,250,0.06247586992793339,0.08815854377554731,0.025812177640833274
10,200,275,0.06242562993628956,0.08813163555549564,0.025790407930872793
35,200,225,0.06236047240754194,0.08798324092238782,0.025770312813986212
10,200,250,0.06235814825962119,0.08803704925483936,0.025765289034764563
135,175,400,0.06227080406753108,0.08766697937670104,0.025627972402706145
35,200,200,0.062269575348141065,0.08795440963887514,0.025748543104025724
10,200,225,0.06225192268039454,0.08783085543437257,0.025718400428695828
10,200,200,0.06216176298190505,0.08781459038279109,0.025699979904883114
35,200,175,0.062158127392609966,0.0878395036632626,0.025711702056400283
35,200,150,0.06207290342261566,0.08767882237681039,0.025694956125661465
10,200,175,0.06207103789069577,0.08776071958349808,0.02566648804340545
35,200,125,0.062046284617562585,0.08770071116524109,0.025689932346439813
10,200,150,0.0619849233460768,0.08757437799928047,0.02563801996114945
10,200,125,0.061943218616944414,0.08748937240501142,0.025622948623484503
35,200,100,0.06188104326176328,0.08740263069958723,0.02560787728581955
10,200,100,0.06177960348275321,0.08722227852231397,0.025562663272824707
60,200,75,0.06176209807795371,0.08734542011600148,0.025651416705740497
60,200,50,0.061420150117392124,0.0869599158948674,0.02553419519056869
135,175,375,0.06113655983890968,0.08637341319638339,0.025180856051979367
35,200,75,0.06100910823014869,0.08634756756271275,0.02536003751088486
110,175,400,0.060929099491072176,0.08597655322834463,0.02511052314287629
10,200,75,0.06091165596184679,0.08617941276946578,0.02531649809096389
35,200,50,0.060724014745619434,0.08602378818392678,0.025267934891821286
135,175,350,0.06070195670401078,0.08587488977251631,0.02502344430303436
10,200,50,0.060641371449811014,0.08590378983607769,0.02523276843726974
135,175,325,0.06033605814862606,0.08537231549168198,0.024866032554089357
135,175,300,0.06001423395129592,0.08505041722662814,0.024758858597360843
85,175,400,0.05987356857416371,0.0848293157990559,0.02473206510817871
110,175,375,0.059845957304206464,0.08465377511285818,0.024675128943666684
135,175,275,0.05971276883597003,0.08467355039153789,0.024633264116819615
135,175,250,0.059662876240812776,0.0846293376178088,0.024608145220711364
135,150,400,0.05959505620053722,0.08358023919949388,0.02462656574452408
135,175,225,0.059594591223608905,0.08450499736124582,0.02458972469689866
110,175,350,0.05943723477291646,0.0842087471016345,0.024519391787795563
135,175,200,0.059426524974600055,0.08435268966250543,0.024531113939312756
135,175,175,0.05938479514451388,0.08441098614569448,0.024529439346238868
135,175,125,0.05930181770881205,0.08440180111419852,0.02451269341550004
135,175,150,0.0592809402452858,0.08432626615272308,0.0245059950432045
60,175,400,0.059256960155682686,0.08418367120085951,0.024514368008573918
135,175,100,0.05903508734461042,0.08404985521224757,0.02443566213410142
110,175,325,0.058971850605304306,0.08360798247791211,0.024330162770446778
135,175,75,0.05875338091200045,0.0838004701199906,0.02432178980507737
85,175,375,0.05870392516758207,0.08342385778098955,0.02423638555830933
110,175,300,0.05864129978732338,0.08318657465924205,0.024204568289905547
35,175,400,0.058509023896543624,0.08336367991527711,0.024221314220644368
135,175,50,0.05838176861277326,0.08336016593972932,0.024199544510683898
135,150,375,0.05829937305475748,0.08203522532837272,0.024099068926250914
110,175,275,0.05826698142333993,0.08267278532057865,0.024045481947886672
10,175,400,0.05825107707709325,0.08299858587107099,0.024117489450063624
85,175,350,0.05823508725905324,0.08277924822690987,0.024038783575591128
110,175,250,0.058217628460266097,0.08262651420134254,0.024018688458704526
110,175,225,0.05812541138500328,0.08246148391097256,0.02398519659722687
110,150,400,0.05809521091180442,0.0817497444329714,0.024075624623216555
60,175,375,0.05801341967679214,0.08261058364346731,0.023968450666488044
110,175,200,0.05796587025004912,0.08227273251126278,0.02394165717730591
110,175,175,0.057869410979804664,0.08227791245316125,0.023928260432714857
135,150,350,0.057865634069629183,0.08154705315282564,0.023951704735749223
110,175,150,0.057806017606150485,0.08220978645352678,0.02391318909504991
110,175,125,0.057779417636079654,0.08218319765426706,0.02389979235045884
85,175,325,0.05772370525102918,0.08209429150831045,0.023824435662134113
110,175,100,0.05756343022221621,0.08205226169949788,0.023854578337464002
60,175,350,0.057495588372922714,0.08196022275687416,0.023767499497622083
85,175,300,0.05747539797827723,0.08188827157078447,0.02375242815995714
135,150,325,0.057427708513662336,0.08093410571559746,0.02375745193917878
35,175,375,0.05731251384527779,0.0818747650534225,0.023713912519257828
110,175,75,0.05725790354754078,0.08171732703896054,0.02373400763614441
85,175,275,0.057131585795504335,0.08142931635573378,0.02360506396945542
135,150,300,0.057103554067519276,0.0806356714831487,0.02364190501708085
85,175,250,0.05710061168750223,0.0814495030531793,0.023608413155603185
60,175,325,0.05701319297251094,0.08127965281487196,0.023579945073347174
85,175,225,0.0570015265391482,0.08124729990979773,0.023563199142608356
10,175,375,0.05697476636968397,0.08138980652395801,0.023605063969455418
85,150,400,0.056923213063125845,0.08039431928713106,0.023636881237859203
110,175,50,0.05692318814742377,0.08136037882299521,0.02363353205171144
110,150,375,0.05684188683743915,0.08018370596738672,0.02350291379194855
85,175,200,0.05681013599315357,0.0810768467450111,0.023506262978096326
35,175,350,0.0567890782517187,0.0812250855318351,0.023506262978096323
135,150,275,0.05672218981589031,0.0801105531468908,0.02348616786120973
85,175,175,0.05671162611346503,0.08097412699623469,0.02347779489584032
85,175,150,0.056639794665096256,0.08092387854771248,0.023472771116618666
135,150,250,0.0565698420521028,0.07994683585857046,0.02345100140665819
85,175,125,0.05656778678672762,0.08090383119403965,0.023461048965101483
60,175,300,0.056520336701206604,0.08068935723013414,0.023397414428293923
135,150,225,0.05647453156821606,0.07985273766180821,0.023412485765958866
10,175,350,0.056463685619931016,0.08082275007185023,0.02340076361444169
35,175,325,0.05632617623666946,0.08059850439518905,0.023322057739969187
85,175,100,0.05631081416552822,0.08066816599699046,0.023392390649072274
135,150,200,0.05629600429075384,0.07967378447544346,0.023352200415299076
110,150,350,0.05626191210811509,0.0793760260914308,0.02328019291312212
135,150,175,0.05624417468970884,0.07965295866315042,0.023330430705338603
60,150,400,0.0562377155346689,0.07958898686670786,0.02337062093911179
60,175,275,0.056221143137762254,0.08025151472512904,0.023271819947752685
60,175,250,0.056150630684704966,0.08023933788236493,0.023260097796235515
135,150,150,0.05613516495116147,0.07948790460231722,0.023301962623082595
135,125,400,0.056067938938183334,0.07864767682173816,0.02331368477459977
60,175,225,0.05603711388755611,0.08003336054551391,0.023209860004019027
135,150,125,0.056020921330225563,0.07931939496301314,0.023253399423939978
85,175,75,0.056007066768339726,0.08034609031638897,0.023268470761604942
10,175,325,0.05598208559231568,0.08021120060253088,0.02323497890012726
60,175,200,0.055865641161876464,0.07989104699865011,0.02316632058409807
110,150,325,0.055784016807574915,0.07864448470063436,0.023090963895773312
60,175,175,0.05578119349434005,0.07984684569593334,0.02313617790876816
85,175,50,0.05572936297967233,0.07993729564975272,0.02314455087413758
135,150,100,0.05571707598339034,0.07894944440861844,0.02313952709491594
60,175,150,0.055683726299618645,0.07973688293632727,0.02311105901265992
35,175,300,0.055663326210206705,0.07973884105505114,0.02306919418581285
60,175,125,0.055653493000634414,0.07975825706675438,0.023112733605733803
85,150,375,0.055584320378423945,0.0786663347082804,0.023017281800522475
110,150,300,0.0554789518360278,0.07834235953967678,0.022973742380601517
135,150,75,0.05539916850630162,0.07864689437386091,0.02303235313818742
60,175,100,0.055353957851234446,0.07946015375682783,0.023025654765891888
35,150,400,0.05534334893317009,0.07844330195034782,0.023000535869783654
10,175,300,0.05530843645899015,0.07933969982723844,0.02297374238060151
35,175,275,0.05513719374224385,0.07901655382285466,0.0229050840645723
110,150,275,0.055098159044354264,0.07795090481610338,0.02284982249313417
35,175,250,0.05507332095327559,0.07892871377910506,0.022896711099202893
135,150,50,0.05504269358771438,0.07817011318306877,0.022886663540759595
85,150,350,0.05502967226216236,0.07784607184872004,0.022776140397883324
110,150,250,0.054926838545617786,0.07771006330670989,0.02277948958403108
35,175,225,0.05489555059613191,0.07865987158352425,0.022819679817804278
60,150,375,0.05484771203545639,0.07781634213481946,0.022745997722553413
110,150,225,0.05482257333691326,0.07759863057127822,0.022740973943331775
10,150,400,0.05482087655327953,0.0777512168398048,0.02279958470091769
10,175,275,0.05479702803853402,0.07856632536197988,0.02279121173554827
35,175,200,0.05474536407733048,0.07848941657433499,0.02276944202558779
110,150,200,0.0547013653926925,0.07749718348887713,0.022700783709558577
10,175,250,0.054698636992015257,0.07837579282316134,0.022737624757184008
35,175,175,0.054662947572343135,0.07844045594129546,0.02273929935025789
110,150,175,0.05464353480907054,0.07752811107342765,0.02269408533726305
35,175,150,0.05458253560008358,0.07835432991397942,0.02272590260566682
110,150,150,0.05455802577849666,0.07743082338018213,0.022670641034228677
85,150,325,0.05454603296468582,0.07727889995641105,0.02259528434590394
35,175,125,0.05454105925874998,0.07838519534429876,0.022712505861075767
10,175,225,0.05454092681128762,0.07815739358386906,0.022670641034228684
135,125,375,0.05447873510194003,0.07674551011242753,0.02267399022037645
110,150,125,0.0544404746243374,0.07726658472709727,0.02263212539352937
10,175,200,0.05441921405020004,0.07807521007493755,0.02264049835889879
60,175,75,0.05441220291161066,0.07843228018192566,0.022761069060218374
110,125,400,0.05431507895380438,0.07659616814212622,0.02266896644115481
10,175,175,0.054310171749881876,0.07799244068862689,0.022605331904347246
60,150,350,0.05426439125793046,0.0769361842595728,0.022489784982249312
10,175,150,0.05426226939661945,0.0779682561815423,0.02260700649742113
10,175,125,0.0542114525907409,0.07788689268880593,0.02257351463594347
85,150,300,0.054209558774121376,0.07692539190208834,0.02245629312077165
35,175,100,0.054173997375642206,0.07785327558564671,0.022595284345903948
110,150,100,0.054130173603450814,0.0768238747089708,0.022494808761470954
60,175,50,0.05403183052181715,0.07793934437696481,0.022618728648938314
35,150,375,0.05399327750654455,0.07679581346214832,0.02243452341081118
135,125,350,0.053971007176386296,0.07625576701819069,0.02251322928528368
85,150,275,0.05385755472592868,0.07653022844046153,0.02235079375711702
10,175,100,0.05384773389678395,0.07742770138951906,0.022456293120771652
110,150,75,0.053833044782168875,0.07646022006774035,0.02239098399089021
60,150,325,0.05379182451600642,0.07636010403478859,0.022303905151048298
85,150,250,0.053634007761945164,0.0762324512766225,0.022278786254940047
85,150,225,0.05354136046738295,0.07611974839413506,0.022248643579610154
10,150,375,0.053507686755313415,0.07596928811121502,0.02221682631120638
135,125,325,0.05348825525327499,0.07561959109882159,0.022329024047156535
110,150,50,0.05348065611396487,0.07603643248385356,0.022253667358831802
85,150,200,0.05342134184371103,0.07602463063358798,0.02221180253198473
35,150,350,0.05338357489419563,0.07597439402233076,0.022185009042802597
85,150,175,0.05335087890694458,0.07595846164017242,0.022179985263580945
85,150,150,0.05323716690597247,0.07579232356156025,0.022146493402103284
60,150,300,0.053210319003243134,0.07563814411029052,0.022104628575256212
135,125,300,0.053133496945837126,0.07527438060372842,0.022198405787393658
85,150,125,0.05306649815752691,0.07555916280661887,0.022099604796034563
10,150,350,0.05291620738653232,0.07529018295016067,0.021997454618527697
35,150,325,0.052901747323088034,0.07525502238009378,0.021979034094714977
85,125,400,0.05290073553429655,0.07496520077412447,0.02215151718132494
110,125,375,0.05287665492540547,0.07473324361937002,0.02207783508607409
60,150,275,0.05285663596035293,0.07528956683989589,0.02199243083930604
35,175,75,0.05284648847376777,0.0762526411305546,0.022215151718132504
85,150,100,0.05280155833712219,0.07529665509053748,0.02199912921160158
135,125,275,0.052788440292990395,0.07483012979513001,0.02204769241074419
60,150,250,0.0526517894088482,0.07500936657936932,0.02191372496483355
60,150,225,0.05259115436739054,0.07501824554620988,0.021910375778685775
135,125,250,0.05258457133276991,0.07462102597087182,0.02199578002545382
35,175,50,0.05251091268747653,0.07590867460481897,0.02211802531984727
85,150,75,0.05246868434818464,0.07486515914229329,0.02187186013798647
10,175,75,0.05245563710587928,0.0757963082995138,0.022076160493000197
60,150,200,0.05244707010690789,0.07485441791015465,0.0218584633933954
10,150,325,0.05239967241683459,0.07462150793241151,0.02180487641503115
135,125,225,0.05238556412744423,0.07440787250578124,0.021938843860941793
60,150,175,0.05234022366604355,0.07472832407532648,0.02180990019425279
110,125,350,0.052235659465250814,0.07405010819063082,0.0218400428695827
60,150,150,0.052233004892514215,0.07455974866512399,0.021776408332775138
35,150,300,0.05220127354923587,0.07434790402852542,0.02172784513363253
60,125,400,0.05219059840416063,0.0740573952892895,0.02187688391720811
85,150,50,0.052188915031520344,0.0744916224344289,0.02176133699511018
135,125,200,0.05218042949876836,0.07410212098387134,0.021868510951838706
135,125,175,0.05215183886680588,0.07416988929367012,0.021886931475651416
10,175,50,0.05214318993439148,0.07541136233738058,0.02197066112934556
60,150,125,0.0520759823935086,0.0742948451545852,0.02171947216826312
135,125,150,0.05200591513627895,0.07399141615213489,0.0218484158349521
135,125,125,0.05186535682363661,0.07382648956845583,0.021789805077366196
60,150,100,0.05174014926668636,0.07390724767041192,0.02159052850157412
110,125,325,0.051731009617409965,0.0733104105798763,0.021629044142273426
10,150,300,0.05169203166249911,0.0737843954209604,0.02156206041931811
35,150,275,0.051685413921823214,0.07367454107812321,0.021555362047022582
135,125,100,0.05156938410853311,0.07346342162890195,0.021689329492933226
35,150,250,0.051473213603881025,0.07338869065764105,0.02147665617255007
110,125,300,0.05141380185313244,0.07301432590443581,0.021513497220175506
85,125,375,0.051401351882750204,0.07287412392506418,0.02150177506865832
35,150,225,0.051356077143379184,0.07330648579901039,0.021444838904146307
135,125,75,0.051305704235506525,0.07310102556736257,0.021560385826244224
35,125,400,0.0512628317903509,0.0729322565022026,0.02150010047558443
35,150,200,0.051222145514294784,0.07322959585569348,0.02140632326344699
35,150,175,0.05113520719979943,0.07313929447145259,0.021366133029673783
10,150,275,0.051125537753352254,0.07302618953938536,0.021364458436599898
110,125,275,0.051030130920772326,0.07253454609149473,0.021347712505861066
35,150,150,0.051023915062376364,0.07294661314498058,0.021317569830531177
10,150,250,0.05094457510164263,0.0727011131363441,0.021299149306718473
135,125,50,0.05091225093126693,0.0725906126990803,0.0214146962288164
35,150,125,0.05088553989336049,0.07273751691034729,0.021270681224462448
10,150,225,0.050818482669117496,0.07260236708947741,0.021260633666019157
110,125,250,0.050815088557573586,0.07226787590125906,0.02128742715520128
85,125,350,0.05074644356400275,0.07199040342431336,0.02122714180454149
60,150,75,0.05073555997546526,0.07273350144725442,0.02129412552749681
10,125,400,0.050735522137900085,0.07222623575244341,0.02130752227208789
60,125,375,0.05067426442898776,0.07206754370975928,0.021235514769910906
10,150,200,0.05066801757629763,0.07239978934098787,0.021202022908433246
10,150,175,0.05060898951046954,0.07237766987921346,0.02117188023310335
110,125,225,0.05057581847297344,0.07200764319223124,0.021207046687654902
10,150,150,0.050521774116366616,0.07220970833456672,0.021138388371625686
135,100,400,0.0505097415812941,0.0708265841652479,0.02097427825038515
35,150,100,0.05047130737156013,0.07224842788794776,0.02114006296469957
110,125,200,0.05045585002199113,0.07190883675703952,0.021181927791546644
10,150,125,0.050351216700842194,0.07195229182915756,0.021076428427892018
110,125,175,0.05032957939567463,0.07179065322787159,0.02115178511621676
60,150,50,0.050326375596380535,0.07222935239715783,0.021176904012325012
85,125,325,0.05022781842236177,0.07134585420584301,0.021027865228749408
110,125,150,0.050159142263632876,0.07160626939270624,0.02109149976555698
110,125,125,0.050005660166817095,0.07134528543865339,0.021027865228749415
60,125,350,0.05000408367955592,0.07115459603843563,0.020962556098867983
10,150,100,0.04990806908581697,0.07147385131505885,0.020944135575055263
85,125,300,0.049856913681288015,0.07094739077538652,0.020872128072878287
35,125,375,0.04970132712988787,0.07080148312700826,0.020815191908366268
110,125,100,0.04969608824516146,0.07101315891355361,0.020905619934355947
85,125,275,0.04944718791257973,0.07045273506572923,0.020714716323933284
60,125,325,0.049437763527059614,0.07042473315592168,0.020743184406189306
110,125,75,0.049400036360055265,0.0705591937093495,0.02077500167459308
10,125,375,0.049240159408904076,0.07017483843632838,0.020634335856386903
85,125,250,0.049237685732779965,0.07021294168351795,0.020649407194051846
35,150,75,0.049063042956049574,0.07053041673016973,0.020729787661598238
35,125,350,0.049023723622418754,0.06997577553684604,0.020548931609618862
85,125,225,0.04900202170216397,0.0698890224165047,0.020567352133431575
110,125,50,0.04897441657560977,0.07000134351416361,0.020605867774130888
60,125,300,0.04886147949787744,0.06973713885455297,0.02051711434121507
85,125,200,0.04881890393244827,0.06972170024321271,0.02053386027195392
85,125,175,0.04876948029867287,0.06971081153555533,0.02052213812043673
135,100,375,0.04875158655783845,0.06878762146279112,0.02029774264853641
35,150,50,0.048698378016908635,0.07010248831777134,0.020624288297943605
85,125,150,0.048588852213465636,0.06953635722771626,0.02047022573514637
10,125,350,0.048526695116516826,0.06926126911004364,0.02034798044075289
110,100,400,0.04851504436844913,0.06861976653498617,0.020265925380132624
10,150,75,0.048465861751782226,0.06972225731687047,0.0205254873065845
60,125,275,0.048398921099322714,0.06917100357760578,0.020329559916940177
35,125,325,0.04839345890370648,0.06907300852155045,0.020297742648536395
85,125,125,0.0483847914220345,0.06918342942975983,0.020369750150713378
60,125,250,0.04818002574280864,0.06891932634763683,0.020264250787058742
10,150,50,0.04810603348359718,0.06926259101143542,0.020403242012191035
135,100,350,0.04807006399602764,0.06805116850801826,0.02005995043204501
85,125,100,0.04803112940055795,0.06885232126272091,0.020252528635541566
60,125,225,0.047961997025407814,0.06865907801475185,0.020190568691807888
10,125,325,0.04790789943220835,0.0684566819652775,0.020116886596557047
60,125,200,0.04775149757921866,0.06841084692685702,0.02012693415500035
35,125,300,0.04769606361841496,0.06820634694405567,0.02004990287360171
85,125,75,0.04768165748800577,0.06832832782459142,0.020086743921227137
60,125,175,0.04765824848102278,0.06831324210421794,0.020093442293522674
60,125,150,0.047519473595642146,0.06814634740093696,0.020041529908232294
135,100,325,0.04747363075721615,0.06716740925016028,0.019828856587849154
85,125,50,0.04742143704255667,0.06798951703015507,0.019987942929868042
60,125,125,0.047320299704916996,0.0677956436443368,0.01993937973072544
135,100,300,0.047153554943766676,0.06690732062671892,0.019683166990421334
35,125,275,0.04713819832649058,0.06753280051253935,0.01987574519391787
10,125,300,0.04712321064415648,0.06740669750966001,0.01984225333244021
35,125,250,0.0469536474339048,0.06729397540372932,0.019803737691740906
60,125,100,0.046907414258511526,0.06735559698363836,0.01981713443633197
85,100,400,0.04678588486135104,0.0664963616003997,0.019612834081318246
110,100,375,0.04674115989410188,0.06627183209960966,0.01949896175229419
35,125,225,0.046726754676545024,0.0669999936155934,0.019736753968785596
135,100,275,0.04671905218675448,0.06642655637197277,0.01953915198606739
135,75,400,0.04671630290800541,0.06524600762656699,0.019242749011990083
10,125,275,0.04658338498273333,0.06670897141006131,0.019659722687386964
35,125,200,0.04652365499337988,0.06686856709400286,0.019689865362716857
135,100,250,0.046504524773166335,0.0661306098210932,0.019462120704668764
35,125,175,0.04639554188224805,0.06668032286270391,0.019644651349722025
10,125,250,0.046328744529885384,0.06635136279499688,0.019572643847545045
135,100,225,0.046256223572513265,0.06579965721784317,0.01937671645790074
35,125,150,0.046234890203070256,0.06640385728746478,0.019574318440618924
10,125,225,0.04611743382450893,0.0660960630767132,0.019500636345368073
35,125,125,0.046041408223835144,0.06610387803078367,0.01949728715922032
60,100,400,0.045970511235749946,0.06540854551704915,0.019239399825842315
135,100,200,0.045944827963785864,0.06540758764364946,0.01927289168731998
110,100,350,0.04590115438315225,0.0651988204331346,0.019190836626699716
10,125,200,0.0458909238020627,0.06592132327000073,0.019443700180856047
60,125,75,0.045845343096329656,0.06598690759799936,0.019473842856185947
10,125,175,0.04578153099386189,0.06579481043585159,0.019405184540156745
135,100,175,0.04573712574201222,0.0651106811296279,0.019182463661330296
10,125,150,0.04559554677271942,0.06545014882489221,0.01931140732801929
35,125,100,0.04556822196778239,0.06543278315168062,0.019324804072610356
135,100,150,0.04554815874666033,0.06485089853600919,0.019122178310670503
60,125,50,0.04542319151948519,0.06551396729231297,0.01934824837564472
10,125,125,0.045414439249869994,0.06526531408673318,0.01924442360506397
135,100,125,0.045293367413246084,0.06453994186720045,0.019040123250050233
110,100,325,0.045289213036647825,0.0643948546990878,0.01893127470024784
35,100,400,0.04504294576661756,0.06436664732274912,0.018896108245696302
85,100,375,0.0449996134386781,0.06416732164490772,0.018815727778149903
135,100,100,0.04499611916217845,0.06422078119674006,0.018922901734878435
10,125,100,0.044948439713855454,0.0646590706699567,0.01909873400763614
110,100,300,0.04492993926161304,0.06401167528540298,0.018758791613637887
135,100,75,0.044674170784919844,0.06385758598048898,0.01880065644048497
135,75,375,0.04456677281335555,0.06288180069628015,0.01836861142742313
110,100,275,0.04450112471767751,0.06358061570676117,0.018628173353875007
10,100,400,0.04441111955490437,0.06357565521913715,0.01869180789068256
110,75,400,0.044365752454788326,0.06263206926439766,0.018341817938241002
110,100,250,0.04424510205404731,0.06314301934492803,0.018507602652555435
135,100,50,0.04420617647198421,0.06320587756086728,0.01861477660928394
85,100,350,0.044163803078460684,0.0630326247439081,0.018452341081117284
60,100,375,0.04414244641815177,0.06310335085689585,0.01846238863956058
35,125,75,0.044086561090901304,0.06361492214585554,0.018876013128809696
110,100,225,0.04399198021929576,0.0628494710829535,0.018425547591935165
135,75,350,0.043793245163353575,0.062082525973779314,0.018090628977158556
35,125,50,0.04368004773088094,0.06311814042480947,0.018762140799785654
110,100,200,0.04367853028579046,0.06240102961544342,0.01829995311139393
85,100,325,0.04365230763148892,0.06240864247227453,0.01824301694688191
10,125,75,0.043493048483631926,0.06287659244711326,0.018656641436131022
110,100,175,0.04337352928019101,0.06200959986662531,0.0181944537477393
60,100,350,0.04333296469878449,0.06193260350607794,0.018085605197936897
85,100,300,0.043261851070330946,0.06190024445014546,0.01804039118494206
110,100,150,0.04314903888198486,0.0617438689937212,0.018120771652488443
35,100,375,0.04314389359949962,0.06185319192586811,0.01807220845334584
135,75,325,0.04310766307634488,0.06123609358372308,0.017849487574519384
10,125,50,0.043070354647921645,0.06227156734672805,0.01852099939714649
110,100,125,0.042898848845513676,0.06142097288646139,0.01803536740572041
85,100,275,0.042781189644254224,0.06124933019535062,0.01784781298144551
135,75,300,0.0427419058212261,0.06090257136661742,0.017697099604796034
60,100,325,0.042678581337342036,0.061071542978873725,0.017824368678411147
10,100,375,0.04256282087116345,0.061172001648627315,0.017877955656775402
110,100,100,0.04255867546391556,0.06099460912910085,0.01791982048362248
85,100,250,0.04250779324453064,0.06087425366768812,0.017747337397012532
85,75,400,0.042415646606025564,0.060350006136723755,0.01761671913724965
135,75,275,0.042292344815606384,0.060189590589034704,0.017479402505191238
35,100,350,0.04228408656441835,0.06063392821839,0.017666956929466137
110,100,75,0.04227527943203592,0.060665065831756654,0.017784178444637956
85,100,225,0.04226023805944304,0.060581204090475814,0.01767030611561391
110,75,375,0.04221919911585691,0.06013291353077948,0.017439212271418043
135,50,400,0.04216388769499966,0.05930264669207918,0.01702726237524281
60,100,300,0.04211756143507247,0.060370185084958346,0.017599973206510817
135,75,250,0.04205401170083409,0.0599179211579134,0.01740739500301427
85,100,200,0.04182833285172199,0.06001277744234325,0.017514568959742776
110,100,50,0.04179672693958327,0.06005423626763267,0.017603322392658584
135,75,225,0.04168783487706241,0.05946131946847504,0.017291848080916338
10,100,350,0.04168163361800924,0.059897491088121334,0.017457632795230753
60,100,275,0.0416095438594555,0.059678490080289484,0.01738897447920155
35,100,325,0.041600296687033377,0.05966056636836334,0.0173939982584232
85,100,175,0.04157312813980852,0.059666711981716,0.017414093375309803
60,75,400,0.04142579507389532,0.05906425425293522,0.01724663406792149
60,100,250,0.041317406884430155,0.059270306456574384,0.017286824301694682
85,100,150,0.0413148361540475,0.05930988645162972,0.01732031616317235
135,75,200,0.04124490176500885,0.05891832692618757,0.017146158483488508
110,75,350,0.04123072834408795,0.058938461401148744,0.017084198539754843
85,100,125,0.0411150419788309,0.05906320989760577,0.017261705405586438
60,100,225,0.04105415864498774,0.058922846398126213,0.017181324938040057
135,75,175,0.041013205350671496,0.05853812086080283,0.01707247638823766
10,100,325,0.04097497346167105,0.058904631120859585,0.01718802331033559
35,100,300,0.04091358060821197,0.058812852646909455,0.0171277379596758
85,100,100,0.040753601374566815,0.05858269542213497,0.01713443633197133
60,100,200,0.040686079349306535,0.05841886346972941,0.01704903208520329
135,75,150,0.04062924791628513,0.058053255089521,0.016950231093844196
110,75,325,0.04047950424912432,0.05791082604160355,0.01678277178645589
135,75,125,0.04045634492107326,0.057871401060794775,0.01689162033625829
85,100,75,0.04040064160101668,0.058230704236006944,0.017005492665282333
35,75,400,0.04039517088553981,0.05789347344241738,0.016894969522406055
60,100,175,0.04037839382050104,0.05794557269356371,0.016933485163105364
10,100,300,0.04024766918423157,0.057941090521544315,0.016884921963962754
35,100,275,0.04024048933600479,0.05792775535060488,0.01689831870855382
85,75,375,0.040216724630689,0.0576697808540029,0.01665215352669301
60,100,150,0.040186849191399664,0.05775138785176103,0.016868176033223922
110,75,300,0.04009500366046558,0.05751541125098948,0.01661866166521535
135,75,100,0.0400884562094706,0.05738672215298627,0.016774398821086476
85,100,50,0.040081505312473474,0.05775809559621194,0.0168899457431844
60,100,125,0.039968440245748464,0.057521321733833064,0.016809565275638018
35,100,250,0.03995868252905462,0.0574639609050497,0.016781097193382003
10,75,400,0.03973082249740853,0.05700572099354236,0.01666052649206243
135,75,75,0.03968576120184031,0.056925720228450445,0.01662703463058477
35,100,225,0.0396805390978349,0.0570758662925927,0.016685645388170668
110,75,275,0.03964910688096603,0.05690068955846724,0.016442829392457635
60,100,100,0.039539795439821335,0.05693581475102669,0.016642105968249717
10,100,275,0.039525758795057604,0.05679550218694946,0.016615312479067588
110,75,250,0.039416512694842004,0.05665743878240534,0.016377520262576196
135,50,375,0.03941274052671282,0.05592940333770853,0.01587681693348516
35,100,200,0.03933261815429723,0.0565788761505114,0.016558376314555562
10,100,250,0.039224620042545545,0.05632960833454706,0.016488043405452475
85,75,350,0.03919803127214303,0.056278904736940326,0.0162385290374439
60,75,375,0.039190916456580085,0.056328739175102165,0.016245227409739434
110,50,400,0.039178157912353184,0.05565957204928694,0.015811507803603724
135,75,50,0.03911999715802523,0.056160488543424286,0.016387567821019494
35,100,175,0.039103323386268485,0.05628414373617222,0.01649474177774801
110,75,225,0.0390139233867864,0.05609161903918126,0.016208386362114
10,100,225,0.03894513756761802,0.05605350024706263,0.016409337530979975
35,100,150,0.03883800033291432,0.05591434003676245,0.016380869448723957
35,100,125,0.03860442344943168,0.0556957340325611,0.016315560318842518
110,75,200,0.038578872476789566,0.055524717515164884,0.016072744323129485
10,100,200,0.038543241376452264,0.05541912484660951,0.016261973340478263
85,75,325,0.03847577352845664,0.05531818854667572,0.01596724495947485
135,50,350,0.03846668819932609,0.05479681463829847,0.015501708084935367
60,100,75,0.03841787301779669,0.05555612393814575,0.01630383816732534
10,100,175,0.03831801581520084,0.05517081137691732,0.016193315024449057
110,75,175,0.03826558671163028,0.05511920297391175,0.015968919552548734
35,100,100,0.03820862502110049,0.05515863704412654,0.016171545314488577
60,75,350,0.038204929393370765,0.0549845458374277,0.015850023444303033
35,75,375,0.038139065916940836,0.05512149584600105,0.015895237457297883
